created_at,text,location,retweeted,retweet_count
Fri Mar 20 18 23 09  0000 2020,For the past 90 years   MSMU LA has been a leader of the only women s college education The campaign installation  ,Cypress  CA,False,1
Fri Mar 20 18 22 09  0000 2020,RT  Juba Jobo  Nae doubt they had to make this into a uni hing  everyones on the same page regardless if its uni or work  companies at th,Lochend  Scotland,False,29
Fri Mar 20 18 21 40  0000 2020,RT  Rockmartdugout  Congratulations to the guy that can do it all  CJ Culver  on his commitment to continue his education and baseball care,Rockmart  GA,False,11
Fri Mar 20 18 21 30  0000 2020, JohnWolfeYT The Seita Scholars Program at Western Michigan University  Its a scholarship for foster youth in high  ,Kalamazoo  MI,False,0
Fri Mar 20 18 21 00  0000 2020,How to properly wash your hands  The red liquid is intended to visually illustrate how to properly reach all areas  ,,False,1
Fri Mar 20 18 20 42  0000 2020,RT  UofUOSE  The University of Utah Office of Surgical Education is thrilled to welcome the incoming  UofUSurgery  GeneralSurgery intern cl,Salt Lake City  UT,False,10
Fri Mar 20 18 19 25  0000 2020,University of Birmingham Pro Vice Chancellor for Education  Consider changes to assessments for University of Birmi  ,,False,0
Fri Mar 20 18 19 04  0000 2020,We  university students  demand the cancellation of the second term  Our health is more important than education  W  ,  ,False,4
Fri Mar 20 18 18 58  0000 2020,RT  WesternMichU   1 4  As a result of the continuing spread of COVID 19 in the state of Michigan  Western Michigan University has decided,United States,False,26
Fri Mar 20 18 18 12  0000 2020,RT  toluafilakaa  COVENANT UNIVERSITY  Times Higher Education Ranked 300 500 Safest places without Corona Virus  ,Narrow path to heaven,False,3
Fri Mar 20 18 17 42  0000 2020,RT  Rockmartdugout  Congratulations to the guy that can do it all  CJ Culver  on his commitment to continue his education and baseball care,770,False,11
Fri Mar 20 18 16 42  0000 2020,RT  alielkadii  We  university students  demand the cancellation of the second term  Our health is more important than education  We come f,,False,40
Fri Mar 20 18 16 08  0000 2020,RT  AHMED48  We  university students  demand the cancellation of the second term  Our health is more important than education  We come fro,Egypt Dubai,False,481
Fri Mar 20 18 16 08  0000 2020,Up for Best Education Podcast   secretlifeofCAD  a conversational podcast about the country you know and the stori  ,Canada,False,1
Fri Mar 20 18 15 52  0000 2020,  LGTVestraUS Gridiron Grant Update  In this unprecedented time for education  we are committed more than ever t  ,United Kingdom,False,0
Fri Mar 20 18 15 42  0000 2020,University of Birmingham Pro Vice Chancellor for Education  Consider changes to assessments for University of Birmi  ,Birmingham  England,False,0
Fri Mar 20 18 15 17  0000 2020,RT  UofUOSE  The University of Utah Office of Surgical Education is thrilled to welcome the incoming  UofUSurgery  GeneralSurgery intern cl,Salt Lake City  UT,False,10
Fri Mar 20 18 15 08  0000 2020,RT  UofUOSE  The University of Utah Office of Surgical Education is also thrilled to welcome the incoming  UofUSurgery    Otolaryngology in,Salt Lake City  UT,False,4
Fri Mar 20 18 14 35  0000 2020,RT  NOD70332534    pls sign this  we paid thousands to not only to get a education but to enjoy college  With the cur,,False,1
Fri Mar 20 18 14 15  0000 2020,RT  Rockmartdugout  Congratulations to the guy that can do it all  CJ Culver  on his commitment to continue his education and baseball care,Georgia,False,11
Fri Mar 20 18 13 54  0000 2020,RT  alielkadii  We  university students  demand the cancellation of the second term  Our health is more important than education  We come f,,False,40
Fri Mar 20 18 13 45  0000 2020,RT  UofUOSE  The University of Utah Office of Surgical Education is also thrilled to welcome the incoming  UofUSurgery    Otolaryngology in,Salt Lake City  UT,False,4
Fri Mar 20 18 13 39  0000 2020,UTA president steps down after details of investigation into questionable dealings with a university vendor release  ,,False,0
Fri Mar 20 18 13 29  0000 2020,Congratulations to the guy that can do it all  CJ Culver  on his commitment to continue his education and baseball  ,Rockmart  GA,False,11
Fri Mar 20 18 13 25  0000 2020,RT  UCAFT UCD  We re starting off with a powerful statement from our table team about the importance of lecturers in this time of crisis  W,Los Angeles,False,4
Fri Mar 20 18 13 11  0000 2020,RT  A7medhany17  We  university students  demand the cancellation of the second term  Our health is more important than education  We come,,False,17
Fri Mar 20 18 12 36  0000 2020,RT  A7medhany17  We  university students  demand the cancellation of the second term  Our health is more important than education  We come,,False,17
Fri Mar 20 18 12 33  0000 2020,RT  mobbiemobes  According to  PragerU  the goal of their videos is to undo  the  damage inflicted by an education system that teaches Am,Texas,False,32
Fri Mar 20 18 12 21  0000 2020,RT  prospercan  For comprehensive information about government financial assistance available for students go to    h,Ottawa  ON  Canada,False,1
Fri Mar 20 18 12 20  0000 2020,RT  alielkadii  We  university students  demand the cancellation of the second term  Our health is more important than education  We come f,,False,40
Fri Mar 20 18 12 14  0000 2020,RT  dhopkins1776  Per an email from University of Pennsylvania Provost Wendell Pritchett  all Penn undergraduates will have the option to d,,False,4
Fri Mar 20 18 11 59  0000 2020,RT  AdrianMorrow  More exemptions  Travel will still be allowed between the U S  Canada and Mexico for medical  education and emergency re,SF Bay  CA,False,1
Fri Mar 20 18 11 52  0000 2020,RT  A7medhany17  We  university students  demand the cancellation of the second term  Our health is more important than education  We come,,False,17
Fri Mar 20 18 11 52  0000 2020,RT  PryorCenter   Womenshistorymonth  Margaret Clark earned degrees at Arkansas AM amp N and the University of Arkansas  In 1969  she became o,Arkansas  USA,False,1
Fri Mar 20 18 11 43  0000 2020,Want to work in  LomaLinda  CA  View our latest opening     Education,Orange County  CA,False,0
Fri Mar 20 18 11 01  0000 2020, philosophytweet As someone who works at a University so is remote education ,,False,0
Fri Mar 20 18 11 01  0000 2020, With the global  coronavirus crisis  online universities such as University of the People that don t charge  ,Virtual,False,4
Fri Mar 20 18 10 44  0000 2020,COVID 19  BUK shuts gates  asks students to leave hostels In compliance with the directive of the federal ministry  ,Abuja  Nigeria,False,0
Fri Mar 20 18 10 42  0000 2020,RT  alielkadii  We  university students  demand the cancellation of the second term  Our health is more important than education  We come f,,False,40
Fri Mar 20 18 10 37  0000 2020,Pope Education Center is operating by APPOINTMENT ONLY  Campbell University students need to call 910 497 8237 or e  ,Fort Bragg  NC,False,0
Fri Mar 20 18 10 22  0000 2020,RT  lailama18450131  We  university students  demand the cancellation of the second term  Our health is more important than education  We c,,False,9
Fri Mar 20 18 10 08  0000 2020, EmpressOfKings  rtyson82  i m one of the lucky ones  i m privileged because I had the opportunity to study and hav  ,italy ,False,0
Fri Mar 20 18 09 59  0000 2020,COVENANT UNIVERSITY  Times Higher Education Ranked 300 500 Safest places without Corona Virus  ,Lagos  Nigeria,False,3
Fri Mar 20 18 09 51  0000 2020,RT  jasebyjason  Feel sorry for those final year school and university students who havent gotten to say a proper goodbye to their friends,liverpool ,False,3138
Fri Mar 20 18 09 48  0000 2020,We  university students  demand the cancellation of the second term  Our health is more important than education  W  ,  ,False,17
Fri Mar 20 18 09 44  0000 2020,RT  RyanSwanky  Dept of Residence at UNI is trash  pass it on  ,Iowa  USA,False,4
Fri Mar 20 18 09 35  0000 2020,RT  Juba Jobo  Nae doubt they had to make this into a uni hing  everyones on the same page regardless if its uni or work  companies at th,,False,29
Fri Mar 20 18 09 03  0000 2020,RT  UofUOSE  The University of Utah Office of Surgical Education is thrilled to welcome the incoming  UofUSurgery  GeneralSurgery intern cl,Salt Lake City  UT,False,10
Fri Mar 20 18 08 56  0000 2020,RT  AtfalCanada  Ahmadi Muslim Children from Vaughan  Muqami  chapter of  AtfalCanada are attending online Atfal classes these days arrange,,False,13
Fri Mar 20 18 08 37  0000 2020,RT  jasebyjason  Feel sorry for those final year school and university students who havent gotten to say a proper goodbye to their friends,,False,3138
Fri Mar 20 18 08 23  0000 2020,RT  AHMED48  We  university students  demand the cancellation of the second term  Our health is more important than education  We come fro,,False,481
Fri Mar 20 18 08 06  0000 2020,RT  munkdebate  Need a break from coronavirus news Check out our latest podcast episode  where  bryan caplan and  nickdirks square off ov,Toronto  Canada,False,3
Fri Mar 20 18 07 14  0000 2020,RT  nyquilnchill  WWU switching to all online classes for Spring Quarter has me heated Im paying full price tuition for a 4 year state edu,,False,10
Fri Mar 20 18 07 03  0000 2020,RT  scholasticCDA  Scholastic Education Canada is committed to supporting parents and teachers during  Covid19  We ve made our digital subs,,False,164
Fri Mar 20 18 07 00  0000 2020,RT  munkdebate   Many of the things students learn in college are critical for the very functioning of our democracy and civil society   ,Toronto  Canada,False,1
Fri Mar 20 18 06 22  0000 2020,RT  jsbeach   NPRItsBeenAMin I am a librarian who is suddenly telecommuting at a University that is suddenly all distance education   To he,Menlo Park  CA,False,1
Fri Mar 20 18 06 09  0000 2020,RT  BasaalizaThe2nd   TimKalyegira  kanyindo Stop moving goal posts  you started off lamenting how most university educated Ugandans would,0 3137 N  32 6249 EastAfrica,False,1
Fri Mar 20 18 05 56  0000 2020,University of Birmingham Pro Vice Chancellor for Education  Consider changes to assessments for University of Birmi  ,Birmingham  England,False,0
Fri Mar 20 18 05 53  0000 2020,RT  JoeFreedomLove  Tucker Carlson on the coronavirus  impact on higher education   Not enough federal bailout money in the Treasury to sav,,False,2
Fri Mar 20 18 05 33  0000 2020,The University of Utah Office of Surgical Education is also thrilled to welcome the incoming  UofUSurgery  ,Salt Lake City  Utah,False,4
Fri Mar 20 18 05 10  0000 2020,RT  stargal46   fordnation ECEs  amp  school teachers across Ontario  amp  Canada  or maybe the whole education system across the globe  should co,Ontario  Canada,False,1
Fri Mar 20 18 04 37  0000 2020,RT  TundeTASH  If you are Teacher and would love to teach in Quebec  Canada this is for you Teaching subjects in  Special Ed  Englis,,False,322
Fri Mar 20 18 04 12  0000 2020,RT  womenwarriorsAB  Ive been working from home since 2017 when I continued my university education  Over the 3 5 years Ive come up with,Smba k  Yellowknife ,False,1
Fri Mar 20 18 03 57  0000 2020,RT  north alabama  All international education abroad trips for the May amp Summer Session are canceled  Study Away domestic trips for the May,Alabama  USA,False,6
Fri Mar 20 18 03 34  0000 2020,RT  jasebyjason  Feel sorry for those final year school and university students who havent gotten to say a proper goodbye to their friends,,False,3138
Fri Mar 20 18 03 31  0000 2020,RT  AHMED48  We  university students  demand the cancellation of the second term  Our health is more important than education  We come fro,,False,481
Fri Mar 20 18 03 03  0000 2020,Margot Blanc is a final year student of Business Entrepreneurship and Innovation  She is sharing her course experie  ,University of Greenwich London,False,0
Fri Mar 20 18 02 52  0000 2020,RT  JameyRichey  Extremely blessed and excited to announce my commitment to play baseball  amp  further my education at The University of Louis,CISCO  TX,False,49
Fri Mar 20 18 02 43  0000 2020,RT  north alabama  All international education abroad trips for the May amp Summer Session are canceled  Study Away domestic trips for the May,Florence  Alabama,False,6
